,title,avg_rating,count_rating,genres,w_score
885,Key Largo (1948),4.012602058927937,2817,Crime|Drama|Film-Noir|Thriller,3.7340672560720614
886,Smiles of a Summer Night (Sommarnattens leende) (1955),4.012269938650307,326,Comedy|Romance,3.30885986322617
887,All About My Mother (Todo sobre mi madre) (1999),4.012234533702678,4332,Drama,3.8086305953857944
888,Big Night (1996),4.012172107944895,5299,Comedy|Drama,3.8383889927002435
889,3-Iron (Bin-jip) (2004),4.01205400192864,1037,Drama|Romance,3.522219076732868
890,"Shining, The (1980)",4.011533532678342,23410,Horror,3.9651262055666416
891,Trainspotting (1996),4.0112340497689605,23589,Comedy|Crime|Drama,3.9651761115398725
892,Diabolique (Les diaboliques) (1955),4.010931558935361,1052,Horror|Mystery|Thriller,3.5248343073728203
893,Let the Right One In (Låt den rätte komma in) (2008),4.010526315789473,3040,Drama|Fantasy|Horror|Romance,3.746907339343099
894,"Great Day in Harlem, A (1994)",4.010294117647059,340,Documentary,3.3144345666981225
895,Ninotchka (1939),4.010283687943263,1410,Comedy|Romance,3.588571169655784
896,Crumb (1994),4.009924937447873,5995,Documentary,3.8531104364861126
897,Breathless (À bout de souffle) (1960),4.00927033492823,1672,Crime|Drama|Romance,3.625103860572569
898,Woman in the Dunes (Suna no onna) (1964),4.008487654320987,648,Drama,3.423520622715
899,"Streetcar Named Desire, A (1951)",4.008160703075958,6372,Drama,3.859346092313768
900,Kolya (Kolja) (1996),4.008046490835941,2237,Comedy|Drama,3.6855939307889103
901,Indiana Jones and the Last Crusade (1989),4.007592710997442,31280,Action|Adventure,3.97255138086249
902,"Grapes of Wrath, The (1940)",4.0070767555797495,3674,Drama,3.777923553571307
903,White Heat (1949),4.007075471698113,636,Crime|Drama|Film-Noir,3.419443510188007
904,Samsara (2011),4.006944444444445,288,Documentary,3.291128793466192
905,Incendies (2010),4.006756756756757,518,Drama|Mystery|War,3.381337333763766
906,FLCL (2000),4.006627393225331,679,Animation|Comedy|Fantasy|Sci-Fi,3.432019796869073
907,Time of the Gypsies (Dom za vesanje) (1989),4.005797101449275,345,Comedy|Crime|Drama|Fantasy,3.3156022391187823
908,Aliens (1986),4.005642137763728,27206,Action|Adventure|Horror|Sci-Fi,3.965683196436066
909,Inside Job (2010),4.005541346973572,1173,Documentary,3.5460102044312665
910,"Pawnbroker, The (1964)",4.005368098159509,652,Drama,3.423676862505163
911,Antonia's Line (Antonia) (1995),4.004925137903862,2538,Comedy|Drama,3.708782335271881
912,"Wild Bunch, The (1969)",4.004725897920605,3174,Adventure|Western,3.7506828787466757
913,Star Wars: Episode VI - Return of the Jedi (1983),4.004622216528961,46839,Action|Adventure|Sci-Fi,3.9809857575404535
914,"Shop Around the Corner, The (1940)",4.004276114844227,1637,Comedy|Drama|Romance,3.617757151473024
915,"Sweet Hereafter, The (1997)",4.003860489882854,3756,Drama,3.7792491696533204
916,Night and Fog (Nuit et brouillard) (1955),4.003311258278146,302,Crime|Documentary|War,3.296678667154919
917,"39 Steps, The (1935)",4.003311258278146,3624,Drama|Mystery|Thriller,3.772831500362091
918,That Obscure Object of Desire (Cet obscur objet du désir) (1977),4.003125,640,Drama,3.419352156621331
919,Rivers and Tides (2001),4.001824817518248,274,Documentary,3.2838982891045
920,Midnight Cowboy (1969),4.000634719136782,6302,Drama,3.8517428097772224
921,How to Train Your Dragon (2010),4.000420079815165,4761,Adventure|Animation|Children|Fantasy|IMAX,3.8137562711035287
922,"Dark Knight Rises, The (2012)",4.00020964360587,4770,Action|Adventure|Crime|IMAX,3.8138675603662127
923,Which Way Is the Front Line From Here?  The Life and Time of Tim Hetherington (2013),4.0,1,Documentary,3.133939783309189
924,"Four Seasons (Seasons, The) (Vremena goda) (1975)",4.0,1,Documentary,3.133939783309189
925,Marvin Gaye: What's Going On (2005),4.0,2,Documentary,3.1346019088571175
926,The Disappeared (2008),4.0,1,Documentary,3.133939783309189
927,Letter Never Sent (Neotpravlennoye pismo) (1960),4.0,7,Drama|Romance,3.1378974080617743
928,Where Love Has Gone (1964),4.0,2,Drama,3.1346019088571175
929,Ants in the Pants 2 (2002),4.0,1,Comedy,3.133939783309189
930,Libel (1959),4.0,4,Drama,3.135923127316878
931,Disfigured (2008),4.0,1,Drama,3.133939783309189
932,Levitated Mass (2013),4.0,1,Documentary,3.133939783309189
933,The Derby Stallion (2005),4.0,1,Children|Drama,3.133939783309189
934,Four Sons (1928),4.0,3,Drama,3.1352630227540947
935,Dr. Dolittle: Tail to the Chief (2008),4.0,1,Children|Comedy|Fantasy,3.133939783309189
936,Synth Britannia (2009),4.0,1,Documentary,3.133939783309189
937,Conquest (1937),4.0,1,Drama|Romance,3.133939783309189
938,The Dependent (1969),4.0,1,(no genres listed),3.133939783309189
939,Immensee (1943),4.0,1,Drama,3.133939783309189
940,The Fabulous Baron Munchausen (1962),4.0,1,Adventure|Animation|Fantasy,3.133939783309189
941,Ants in the Pants (2000),4.0,1,Comedy|Romance,3.133939783309189
942,"I Are You, You Am Me (Tenkosei) (1982)",4.0,1,Comedy,3.133939783309189
943,The Day I Saw Your Heart (2011),4.0,1,Comedy|Drama,3.133939783309189
944,Employees Leaving the Lumière Factory (1895),4.0,1,Documentary,3.133939783309189
945,Dr Money and the Boy with No Penis (2004),4.0,1,Documentary,3.133939783309189
946,"Cartoonist: Jeff Smith, BONE and the Changing Face of Comics, The (2009)",4.0,1,Documentary,3.133939783309189
947,Reaching for the Moon (2013),4.0,2,Drama|Romance,3.1346019088571175
948,Dark Dungeons (2014),4.0,1,Drama|Fantasy,3.133939783309189
949,The Day That Lasted 21 Years (2012),4.0,1,Documentary,3.133939783309189
950,Carriage to Vienna (1966),4.0,1,Drama|War,3.133939783309189
951,Embracing (1992),4.0,1,Documentary,3.133939783309189
952,Which Way Home (2009),4.0,2,Documentary,3.1346019088571175
953,"T,O,U,C,H,I,N,G (1969)",4.0,1,(no genres listed),3.133939783309189
954,Looking for Cheyenne (Oublier Cheyenne) (2005),4.0,2,Drama|Romance,3.1346019088571175
955,Imago mortis (2009),4.0,1,Horror,3.133939783309189
956,That Sugar Film (2014),4.0,1,Documentary,3.133939783309189
957,"Englishman in New York, An (2009)",4.0,3,Drama,3.1352630227540947
958,The Expelled (2010),4.0,1,Horror|Thriller,3.133939783309189
959,The Beehive (1982),4.0,1,Drama,3.133939783309189
960,The Harmony Game (2011),4.0,1,Documentary,3.133939783309189
961,Husk (2011),4.0,2,Horror|Thriller,3.1346019088571175
962,Teenage Dirtbag (2009),4.0,2,Drama,3.1346019088571175
963,"Taming of the Shrew, The (1980)",4.0,1,Comedy,3.133939783309189
964,Marie and Bruce (2004),4.0,1,Comedy|Drama,3.133939783309189
965,ID:A (2011),4.0,2,Crime|Thriller,3.1346019088571175
966,August Evening (2007),4.0,4,Drama,3.135923127316878
967,Carry on Cabby (1963),4.0,1,Adventure|Comedy|Romance,3.133939783309189
968,"Mugger, The (El asaltante) (2007)",4.0,1,Drama,3.133939783309189
969,The Amazing Screw-On Head (2006),4.0,2,Action|Adventure|Animation|Comedy|Sci-Fi,3.1346019088571175
970,Emo Philips Live (1987),4.0,3,Comedy,3.1352630227540947
971,The Boy (2015),4.0,1,(no genres listed),3.133939783309189
972,Aujourd'hui (2012),4.0,1,Drama,3.133939783309189
973,I Am Fishead (2011),4.0,1,Documentary,3.133939783309189
974,Direct from Brooklyn (1999),4.0,3,(no genres listed),3.1352630227540947
975,Maria (2003),4.0,1,Drama,3.133939783309189
976,The Hound of the Baskervilles (2002),4.0,1,Adventure|Drama|Horror|Mystery,3.133939783309189
977,The Improv: 50 Years Behind the Brick Wall (2013),4.0,3,Comedy|Documentary,3.1352630227540947
978,The African (1983),4.0,1,Adventure|Comedy,3.133939783309189
979,The Incite Mill - 7 Day Death Game (2010),4.0,1,Horror|Mystery|Thriller,3.133939783309189
980,Carry on Cruising (1962),4.0,1,Comedy|Romance,3.133939783309189
981,Pageant (2008),4.0,4,Documentary,3.135923127316878
982,The Broken Jug (1937),4.0,1,Comedy,3.133939783309189
983,The Ghosts in Our Machine (2013),4.0,1,Documentary,3.133939783309189
984,Carol for Another Christmas (1964),4.0,1,Drama|Fantasy|War,3.133939783309189
985,Darling (2007),4.0,4,Drama,3.135923127316878
986,Emma (1932),4.0,5,Comedy|Drama|Romance,3.136582224855156
987,Emitai (1971),4.0,2,Drama,3.1346019088571175
988,Les Lyonnais (2011),4.0,3,Drama|Thriller,3.1352630227540947
989,From the East (D'Est) (1993),4.0,1,Documentary,3.133939783309189
990,The Big Flame (1969),4.0,1,Drama,3.133939783309189
991,The Big Shave (1968),4.0,1,Drama|Horror,3.133939783309189
992,Yeh Jawaani Hai Deewani (2013),4.0,8,Comedy|Drama|Musical|Romance,3.138553498314391
993,Tatort: Im Schmerz geboren,4.0,1,Crime,3.133939783309189
994,Caroline? (1990),4.0,1,(no genres listed),3.133939783309189
995,Attack of the 50ft Cheerleader (2012),4.0,1,Comedy,3.133939783309189
996,Tattoo Nation (2013),4.0,1,Documentary,3.133939783309189
997,The Humanoid (1979),4.0,2,Fantasy|Sci-Fi,3.1346019088571175
998,Taxi Hunter (Di shi pan guan) (1993),4.0,1,Action,3.133939783309189
999,Tapestries of Hope (2009),4.0,1,Documentary,3.133939783309189
1000,Carnival in Flanders (La kermesse héroïque) (1935),4.0,4,Comedy|Romance,3.135923127316878
1001,Dinosaur 13 (2014),4.0,3,Adventure|Documentary|Drama|Thriller,3.1352630227540947
1002,The Hunting Ground (2015),4.0,1,Documentary,3.133939783309189
1003,EXPO: Magic of the White City (2005),4.0,1,Documentary,3.133939783309189
1004,Palms (Ladoni) (1994),4.0,1,Documentary,3.133939783309189
1005,"Painted Veil, The (1934)",4.0,2,Drama|Romance,3.1346019088571175
1006,"Day in the Country, A (Partie de campagne) (1936)",4.0,38,Drama|Romance,3.1577822148698735
1007,Les Tuche (2011),4.0,1,Comedy,3.133939783309189
1008,Endgame (2009),4.0,7,Drama,3.1378974080617743
1009,Taipei Exchanges (Di 36 ge gu shi) (2010),4.0,1,Comedy|Drama,3.133939783309189
1010,The Count of Monte Cristo (1954),4.0,1,Adventure|Drama|Romance,3.133939783309189
1011,Taifu Club (Taifû kurabu) (1985),4.0,2,Drama|Romance,3.1346019088571175
1012,Daughter of the Nile (Ni luo he nu er) (1987),4.0,1,Drama,3.133939783309189
1013,"Assassination (Ansatsu) (Assassination, The) (Assassin, The) (1964)",4.0,3,Action|Drama,3.1352630227540947
1014,Margaret (2009),4.0,2,Comedy|Drama|Romance,3.1346019088571175
1015,Rapture (Arrebato) (1980),4.0,1,Drama|Horror,3.133939783309189
1016,Raanjhanaa (2013),4.0,2,Drama|Romance,3.1346019088571175
1017,Legendary Weapons of China (1982),4.0,4,Action|Adventure,3.135923127316878
1018,Any Wednesday (Bachelor Girl Apartment) (1966),4.0,1,Comedy,3.133939783309189
1019,Imagine (2012),4.0,2,Drama,3.1346019088571175
1020,"April Fools, The (1969)",4.0,1,Comedy|Drama|Romance,3.133939783309189
1021,The Killers (1956),4.0,1,Crime,3.133939783309189
1022,Table 7 (2010),4.0,1,Comedy|Drama,3.133939783309189
1023,World on a Wire (Welt am Draht) (1973),4.0,26,Crime|Sci-Fi,3.1501946672560885
1024,B.F.'s Daughter (1948),4.0,1,Drama|Romance,3.133939783309189
1025,The Forgotten Space (2010),4.0,1,Documentary,3.133939783309189
1026,"Letzte schöne Herbsttag, Der (2010)",4.0,4,Comedy|Drama|Romance,3.135923127316878
1027,Tevye (1939),4.0,2,Drama,3.1346019088571175
1028,The Gold Spinners (2013),4.0,1,Documentary,3.133939783309189
1029,"Congress, The (1988)",4.0,1,Documentary,3.133939783309189
1030,The Conrad Boys (2006),4.0,1,Drama,3.133939783309189
1031,Fun on a Weekend (1947),4.0,1,(no genres listed),3.133939783309189
1032,"Enemy of the People, An (Ganashatru) (1989)",4.0,1,Drama,3.133939783309189
1033,Telstar: The Joe Meek Story (2008),4.0,2,Comedy|Drama,3.1346019088571175
1034,If Winter Comes (1947),4.0,1,Drama,3.133939783309189
1035,Cane Toads: The Conquest (2010),4.0,2,Documentary,3.1346019088571175
1036,"Tempest, The (1980)",4.0,1,Comedy|Drama|Fantasy,3.133939783309189
1037,Cargo (2006),4.0,1,Adventure|Drama|Thriller,3.133939783309189
1038,"Day After Trinity, The (1981)",4.0,3,Documentary,3.1352630227540947
1039,"End of Poverty, The (2008)",4.0,5,Documentary,3.136582224855156
1040,"Mark, The (1961)",4.0,2,Drama,3.1346019088571175
1041,"Coluche, l'histoire d'un mec (2008)",4.0,1,Drama,3.133939783309189
1042,Oliver Twist (1982),4.0,1,Crime|Drama,3.133939783309189
1043,The Frame (2014),4.0,3,Crime|Drama|Fantasy|Romance|Thriller,3.1352630227540947
1044,Average Italian (2015),4.0,1,Comedy,3.133939783309189
1045,The Invisible Frame (2009),4.0,1,Documentary,3.133939783309189
1046,Margaret Thatcher: The Long Walk to Finchley (2008),4.0,1,Drama,3.133939783309189
1047,You've Been Trumped (2011),4.0,1,Documentary,3.133939783309189
1048,Human Capital (Il capitale umano) (2013),4.0,9,Drama,3.1392085907111102
1049,Captive (Cautiva) (2004),4.0,3,Drama,3.1352630227540947
1050,Racing Dreams (2009),4.0,3,Documentary,3.1352630227540947
1051,"Art of Flight, The (2011)",4.0,30,Adventure|Documentary,3.152738994599633
1052,Martin & Orloff (2002),4.0,4,Comedy,3.135923127316878
1053,Love Letter (1995),4.0,7,Drama|Romance,3.1378974080617743
1054,Oscar and the Lady in Pink (2009),4.0,1,Drama,3.133939783309189
1055,Black Pond (2011),4.0,4,Comedy|Drama,3.135923127316878
1056,Katt Williams: Priceless: Afterlife (2014),4.0,1,Comedy,3.133939783309189
1057,"Father, The (Pedar) (1996)",4.0,1,Drama,3.133939783309189
1058,Broken Windows (2008),4.0,1,Drama,3.133939783309189
1059,Not Here to Be Loved (Je ne suis pas là pour être aimé) (2005),4.0,4,Drama|Romance,3.135923127316878
1060,Dolly and Her Lover (Räpsy ja Dolly eli Pariisi odottaa) (1990),4.0,2,Comedy|Crime|Romance,3.1346019088571175
1061,Shoot on Sight (2007),4.0,1,Crime|Drama,3.133939783309189
1062,"Counterfeiters, The (Le cave se rebiffe) (1961)",4.0,2,Comedy,3.1346019088571175
1063,Brother Bear 2 (2006),4.0,1,Adventure|Animation|Children|Comedy|Fantasy,3.133939783309189
1064,Magic & Bird: A Courtship of Rivals (2010),4.0,2,Documentary,3.1346019088571175
1065,Kairat (1992),4.0,1,Drama,3.133939783309189
1066,"Lamp in the Dark; The Untold History of the Bible, A (2009)",4.0,1,Documentary,3.133939783309189
1067,Fearful Symmetry: The Making of 'To Kill a Mockingbird' (1998),4.0,1,Documentary,3.133939783309189
1068,"Rock-afire Explosion, The (2008)",4.0,1,Documentary,3.133939783309189
1069,"Shrink Is In, The (2001)",4.0,1,Comedy|Romance,3.133939783309189
1070,New Town Killers (2008),4.0,1,Drama,3.133939783309189
1071,Rock-a-Bye Baby (1958),4.0,1,Comedy,3.133939783309189
1072,Shy People (1987),4.0,1,Drama,3.133939783309189
1073,New Scenes from America (2002),4.0,1,Documentary,3.133939783309189
1074,Crooks in Clover (a.k.a. Monsieur Gangster) (Les tontons flingueurs) (1963),4.0,17,Action|Comedy|Crime,3.144413678597967
1075,Examined Life (2008),4.0,5,Documentary,3.136582224855156
1076,Blind (Beul-la-in-deu) (2011),4.0,2,Drama|Horror|Thriller,3.1346019088571175
1077,Broken Kingdom (2012),4.0,1,Drama,3.133939783309189
1078,Kein Bund für's Leben (2007),4.0,1,Comedy,3.133939783309189
1079,Kevin Hart: Let Me Explain (2013),4.0,2,Comedy|Documentary,3.1346019088571175
1080,"Courage of the Eagles, The (Les aiguilles rouges) (2006)",4.0,1,Drama,3.133939783309189
1081,Shadows of a Hot Summer (Stíny horkého léta) (1978),4.0,1,Drama|Thriller,3.133939783309189
1082,Kenny Begins (2009),4.0,1,Action|Comedy|Sci-Fi,3.133939783309189
1083,Shakespeare's Globe: Henry V (2013),4.0,1,Drama,3.133939783309189
1084,"Shamrock Handicap, The (1926)",4.0,1,Drama|Romance,3.133939783309189
1085,Night Train (1959),4.0,2,Drama|Mystery|Thriller,3.1346019088571175
1086,Blonde Ice (1948),4.0,1,Film-Noir,3.133939783309189
1087,Bliss (Mutluluk) (2007),4.0,2,Drama,3.1346019088571175
1088,Kawa (2010),4.0,1,Drama,3.133939783309189
1089,Man Of The Moment (1935),4.0,1,Comedy,3.133939783309189
1090,Sharpe's Battle (1995),4.0,1,Action|Adventure|War,3.133939783309189
1091,Sharpe's Gold (1995),4.0,1,Action|Adventure|War,3.133939783309189
1092,Sharpe's Sword (1995),4.0,1,Action|Adventure|War,3.133939783309189
1093,Blindman (1971),4.0,1,Western,3.133939783309189
1094,Keep Walking (Camminacammina) (1983),4.0,2,Drama,3.1346019088571175
1095,Romance in a Minor Key (Romanze in Moll) (1943),4.0,1,Drama|Romance,3.133939783309189
1096,Shed No Tears (Känn ingen sorg) (2013),4.0,1,Drama|Musical|Romance,3.133939783309189
1097,Paulette (2012),4.0,2,Comedy|Crime,3.1346019088571175
1098,"Cross: The Arthur Blessitt Story, The (2009)",4.0,1,Documentary,3.133939783309189
1099,Reality (2014),4.0,1,Comedy,3.133939783309189
1100,Just Friends? (2010),4.0,2,Romance,3.1346019088571175
1101,Magadheera (2009),4.0,1,Action|Adventure|Fantasy|Romance,3.133939783309189
1102,Sky Murder (1940),4.0,1,Action|Adventure|Crime|Mystery|Thriller,3.133939783309189
1103,"Last Casino, The (2004)",4.0,1,Comedy|Drama,3.133939783309189
1104,"Journey, The (El viaje) (1992)",4.0,1,Drama,3.133939783309189
1105,Slacker 2011 (2011),4.0,1,Comedy|Drama,3.133939783309189
1106,White Mischief (1987),4.0,2,Crime|Drama|Romance|Thriller,3.1346019088571175
1107,"Long Absence, The (Une aussi longue absence) (1961)",4.0,1,Drama,3.133939783309189
1108,Journey to the Center of the Earth (1989),4.0,1,Action|Children|Fantasy|Sci-Fi,3.133939783309189
1109,Everybody Dies But Me (2008),4.0,1,Drama,3.133939783309189
1110,Last Cowboy Standing (Skavabölen pojat) (2009),4.0,3,Drama,3.1352630227540947
1111,Slasher (2004),4.0,3,Documentary,3.1352630227540947
1112,Budd Boetticher: A Man Can Do That (2005),4.0,1,Documentary,3.133939783309189
1113,Slaying the Badger,4.0,3,Documentary,3.1352630227540947
1114,"Necessities of Life, The (Ce qu'il faut pour vivre) (2008)",4.0,3,Drama,3.1352630227540947
1115,Yumeji (1991),4.0,2,Drama|Fantasy,3.1346019088571175
1116,José and Pilar (José e Pilar) (2010),4.0,1,Documentary,3.133939783309189
1117,"Fighting Spirit, The (2007)",4.0,1,Documentary,3.133939783309189
1118,Fightville (2011),4.0,1,Documentary,3.133939783309189
1119,Small Town of Anara (Qalaqi Anara) (1978),4.0,1,Comedy,3.133939783309189
1120,"Sixth of the World, A (Shestaya chast mira) (1926)",4.0,1,Documentary,3.133939783309189
